139.35175998110088,144.78903850696906,166.81171745806756,100.20020325203252,105.7212906504065,112.3739837398374,102.18715778994525,106.88103534096565,118.7212543554007
139.50602409638554,144.99385778407748,166.8079376328845,100.2555894308943,105.73526422764228,112.12017276422765,101.86759581881533,106.56769537083126,118.23195619711299
139.56461138672336,145.0937869123553,166.79730687455705,100.36712398373983,105.80614837398375,111.95680894308943,101.73469387755102,106.58188153310104,118.31134892981584
139.75336640680368,145.21804866524923,167.05527994330262,100.17276422764228,105.58587398373983,113.08892276422765,102.04131408661026,106.92483822797412,118.04031856645096
139.81762343491613,145.2223009685802,167.09166076068982,99.99872967479675,105.55208333333333,113.23094512195122,102.26455948232952,107.09258337481334,118.80462916874066
139.72222222222223,145.3232959850607,167.0420168067227,100.09959349593495,105.57367886178862,112.96036585365853,102.17396714783474,106.96689895470384,117.08312593330015
139.67273576097105,145.24276377217555,166.99276377217555,100.15396341463415,105.54928861788618,113.02642276422765,102.27725236436038,107.15181682429069,117.95644599303135
139.6234827264239,145.1437908496732,167.0046685340803,100.04065040650407,105.5548780487805,112.66310975609755,101.93479342956695,106.77775012444002,117.42658038825286
139.3475076777699,145.0193716040633,167.03047484053863,100.1316056910569,105.4420731707317,112.7540650406504,102.29467396714783,106.8720756595321,119.10253857640618
139.70304748405385,145.19229860618947,167.07370659107016,99.90142276422765,105.32215447154472,113.73932926829268,102.07117969138875,106.97610751617721,118.10751617720258
139.74722419088118,145.20647295062602,167.08410111032364,99.90142276422765,105.3058943089431,113.29395325203252,102.04504728720757,106.79741164758586,117.52538576406172
139.2834868887314,144.87597448618,166.85093314434206,99.97815040650407,105.40853658536585,112.63516260162602,102.15629666500746,106.92210054753609,119.3661025385764
139.36904761904762,144.9967320261438,166.78478057889822,100.14049796747967,105.48043699186992,112.08511178861788,101.96017919362868,106.82777501244401,117.64683922349428
139.28490432317506,145.04724781478856,166.76092605716985,100.17809959349593,105.54395325203252,112.0373475609756,101.8840219014435,106.71553011448482,118.96067695370832
139.49326718639264,145.08599102291518,166.90337821875738,99.79446138211382,105.33943089430895,113.26803861788618,102.20134395221503,107.00248880039821,118.54031856645096
139.46802054154995,145.1174136321195,166.90826330532212,99.901168699187,105.3714430894309,112.89024390243902,101.84917869586859,106.8120955699353,117.04156296665008
139.25608315615403,144.90833923931018,166.62863217576188,100.19486788617886,105.5383638211382,111.82240853658537,101.92857142857143,106.73270283723245,119.03683424589347
139.39612511671336,145.08380018674137,166.7579365079365,99.92047764227642,105.40752032520325,112.74466463414635,101.98929815828771,106.81010452961672,117.26231956197113
139.15826330532212,144.9593837535014,166.71195144724555,99.92835365853658,105.44029471544715,112.76575203252033,102.03434544549528,106.87282229965157,117.35415629666501
139.04901960784315,144.95658263305322,166.65826330532212,99.95858739837398,105.4631605691057,112.89126016260163,102.12145345943256,107.08088601294176,118.19985067197611
139.20056697377746,145.03685329553508,166.71674935034255,100.09654471544715,105.53760162601625,112.5241361788618,102.01518168242907,106.82628173220508,118.52015928322548
139.33520074696546,145.18090569561159,166.82072829131653,99.97461423593828,105.5933300149328,112.73967147834743,101.91811846689896,106.90144350423095,116.60129417620706
139.03944911297853,145.0109710550887,166.67530345471522,99.98170731707317,105.65040650406505,112.75863821138212,102.22946739671478,107.16202090592334,118.23120955699353
139.265639589169,145.24136321195144,166.874649859944,99.94201095072175,105.6137381781981,112.89870582379294,102.2906918865107,107.18715778994525,117.2010950721752
138.9922969187675,145.08099906629317,166.74299719887955,100.01041666666667,105.79039634146342,112.44715447154472,101.98855151816824,106.96341463414635,117.7560975609756
139.34570494864613,145.3468720821662,166.81302521008402,100.22100547536088,105.85863613738178,112.53061224489795,101.98531607765057,107.08810353409656,116.75211548033847
139.23996265172735,145.20845004668533,167.40102707749767,99.99950223992036,105.66251866600298,113.15007466401195,101.77675460428074,106.9377799900448,117.24962667994026
139.37301587301587,145.36531279178337,167.4500466853408,100.26630164260827,105.91413638626182,112.7655550024888,101.63912394225983,106.6901443504231,116.64559482329517
139.2077497665733,145.20448179271708,167.4124649859944,100.18392234942758,105.73320059731209,113.13140866102539,101.7165256346441,106.86286709805873,117.16799402687904
138.90802987861812,144.94000933706815,167.3323996265173,100.0061470371281,105.67297762478485,113.1099090238505,101.8627981313007,106.95967543643964,117.63634128350135
139.015639589169,144.87558356676004,167.2047152194211,100.12048192771084,105.59896729776248,113.03393164494713,101.91000737644455,106.94984017703467,117.61716252766166
139.15709617180207,145.015639589169,167.21988795518206,100.16351118760757,105.62699778706663,112.65035652815342,101.79714777477255,106.62208015736415,116.82026063437424
138.80252100840337,144.70821661998133,167.06162464985994,100.1905487804878,105.67073170731707,112.80055894308943,101.65181682429069,106.51393728222996,118.03160776505725
139.04318394024276,144.9204014939309,167.30835667600374,100.05798904927825,105.56371329019413,112.9940268790443,101.59482329517172,106.55649576903933,117.0968143354903
138.79948646125118,144.77707749766574,167.3235294117647,100.15736415047947,105.55618391935087,112.94664371772805,101.90607327268256,106.85099582001476,117.46569953282518
139.18067226890756,144.9484126984127,167.31512605042016,99.87725903614458,105.45908634538152,113.55597389558233,101.70617162527661,106.66166707646914,116.66928940250799
139.09593837535013,145.00723622782445,167.37861811391224,99.82799796747967,105.463668699187,113.79395325203252,101.54230960676954,106.62817322050772,116.98282727725237
138.9470121381886,144.8452380952381,167.31956115779644,99.79903455284553,105.4118394308943,114.06783536585365,101.74564459930313,106.83748133399702,117.70358387257342
139.22292250233426,145.06769374416433,167.3202614379085,99.79141260162602,105.44639227642277,113.8467987804878,101.61498257839722,106.58262817322051,116.89895470383276
139.0763305322129,144.91293183940243,167.34150326797385,99.95918367346938,105.52053110400787,113.03909515613475,101.69928694369314,106.85025817555938,117.35087287927219
139.27100840336135,145.07843137254903,167.46498599439775,99.7515243902439,105.38313008130082,113.6290650406504,101.71478347436536,106.64260826281732,117.05525136884022
138.93697478991598,144.89449112978525,167.1437908496732,100.0983231707317,105.71493902439025,112.64481707317073,101.73344947735191,106.67620706819314,118.17322050771529
139.0091036414566,144.90009337068162,167.28571428571428,100.09034345445495,105.66948730711798,113.03733200597313,102.09756097560975,107.00373320059731,117.92334494773519
139.24019607843138,145.11484593837534,167.34897292250233,99.7802337398374,105.5932418699187,113.67098577235772,101.87381781981085,106.78695868591339,117.41786958685914
139.5,145.31185807656396,167.55088702147526,99.97461423593828,105.54330512692881,113.82105525136885,101.85589845694375,106.97287207565954,116.31159780985566
139.3345004668534,145.34477124183007,167.6314192343604,99.94997511199601,105.56869089099054,113.7523643603783,101.90890990542559,107.03086112493779,116.4318068690891
139.54131652661064,145.46241830065358,167.5823996265173,99.96465903434544,105.66525634644101,113.66301642608263,101.94673967147834,107.13588850174216,116.44101543056247
139.00350140056022,145.18814192343604,167.37138188608776,100.06300200803213,105.71962851405623,113.50276104417671,102.26604376690435,107.42267027292844,117.9857388738628
139.58286647992531,145.51470588235293,167.7140522875817,100.00074664011946,105.64061722249876,113.71080139372822,102.21951219512195,107.30587356893977,116.73494275759084
139.5343137254902,145.5795985060691,167.65102707749767,100.05226480836237,105.73394723743156,113.54753608760578,102.18516674962667,107.35216525634644,116.78770532603285
139.50280112044817,145.5420168067227,167.56956115779644,100.00099552015928,105.6794425087108,113.58835241413638,102.20159283225485,107.30164260826282,116.85340965654555
139.35177404295052,145.45074696545285,167.5441176470588,99.9594325535092,105.50199104031857,113.54081632653062,102.37555998008959,107.22623195619711,117.02762568442012
139.32306255835667,145.31652661064425,167.53221288515405,99.95843703334992,105.54853160776506,113.45594823295171,102.17122946739671,107.24639123942259,117.22274763563962
139.34803921568627,145.38678804855275,167.60667600373483,99.84245893479343,105.52215032354405,113.32553509208562,102.40691886510702,107.32702837232453,117.23718267794924
139.1608309990663,145.1781045751634,167.58333333333334,100.05749128919861,105.45395719263315,113.57093081134893,102.65181682429069,107.67172722747635,117.98008959681434
